Type,Artifacts,Package,Version,Date,Reference
package,template-micro-service@1.0.3,template-micro-service,1.0.3,24/11/2025,https://www.wiz.io/blog/shai-hulud-2-0-ongoing-supply-chain-attack#references-812
package,tenacious-fetch@2.3.3,tenacious-fetch,2.3.3,24/11/2025,https://www.wiz.io/blog/shai-hulud-2-0-ongoing-supply-chain-attack#references-813
package,test-foundry-app@1.0.4,test-foundry-app,1.0.4,24/11/2025,https://www.wiz.io/blog/shai-hulud-2-0-ongoing-supply-chain-attack#references-814
package,test-hardhat-app@1.0.4,test-hardhat-app,1.0.4,24/11/2025,https://www.wiz.io/blog/shai-hulud-2-0-ongoing-supply-chain-attack#references-815
package,test23112222-api@1.0.1,test23112222-api,1.0.1,24/11/2025,https://www.wiz.io/blog/shai-hulud-2-0-ongoing-supply-chain-attack#references-816
package,tiaan@1.0.2,tiaan,1.0.2,24/11/2025,https://www.wiz.io/blog/shai-hulud-2-0-ongoing-supply-chain-attack#references-817
package,tiptap-shadcn-vue@0.2.1,tiptap-shadcn-vue,0.2.1,24/11/2025,https://www.wiz.io/blog/shai-hulud-2-0-ongoing-supply-chain-attack#references-818
package,token.js-fork@0.7.32,token.js-fork,0.7.32,24/11/2025,https://www.wiz.io/blog/shai-hulud-2-0-ongoing-supply-chain-attack#references-819
package,toonfetch@0.3.2,toonfetch,0.3.2,24/11/2025,https://www.wiz.io/blog/shai-hulud-2-0-ongoing-supply-chain-attack#references-820
package,trigo-react-app@4.1.2,trigo-react-app,4.1.2,24/11/2025,https://www.wiz.io/blog/shai-hulud-2-0-ongoing-supply-chain-attack#references-821
package,ts-relay-cursor-paging@2.1.1,ts-relay-cursor-paging,2.1.1,24/11/2025,https://www.wiz.io/blog/shai-hulud-2-0-ongoing-supply-chain-attack#references-822
package,typeface-antonio-complete@1.0.5,typeface-antonio-complete,1.0.5,24/11/2025,https://www.wiz.io/blog/shai-hulud-2-0-ongoing-supply-chain-attack#references-823
package,typefence@1.2.3,typefence,1.2.3,24/11/2025,https://www.wiz.io/blog/shai-hulud-2-0-ongoing-supply-chain-attack#references-824
package,typeorm-orbit@0.2.27,typeorm-orbit,0.2.27,24/11/2025,https://www.wiz.io/blog/shai-hulud-2-0-ongoing-supply-chain-attack#references-825
package,unadapter@0.1.3,unadapter,0.1.3,24/11/2025,https://www.wiz.io/blog/shai-hulud-2-0-ongoing-supply-chain-attack#references-826
package,undefsafe-typed@1.0.4,undefsafe-typed,1.0.4,24/11/2025,https://www.wiz.io/blog/shai-hulud-2-0-ongoing-supply-chain-attack#references-827
package,unemail@0.3.1,unemail,0.3.1,24/11/2025,https://www.wiz.io/blog/shai-hulud-2-0-ongoing-supply-chain-attack#references-828
package,uniswap-router-sdk@1.6.2,uniswap-router-sdk,1.6.2,24/11/2025,https://www.wiz.io/blog/shai-hulud-2-0-ongoing-supply-chain-attack#references-829
package,uniswap-smart-order-router@3.16.26,uniswap-smart-order-router,3.16.26,24/11/2025,https://www.wiz.io/blog/shai-hulud-2-0-ongoing-supply-chain-attack#references-830
package,uniswap-test-sdk-core@4.0.8,uniswap-test-sdk-core,4.0.8,24/11/2025,https://www.wiz.io/blog/shai-hulud-2-0-ongoing-supply-chain-attack#references-831
package,unsearch@0.0.3,unsearch,0.0.3,24/11/2025,https://www.wiz.io/blog/shai-hulud-2-0-ongoing-supply-chain-attack#references-832
package,uplandui@0.5.4,uplandui,0.5.4,24/11/2025,https://www.wiz.io/blog/shai-hulud-2-0-ongoing-supply-chain-attack#references-833
package,upload-to-play-store@1.0.2,upload-to-play-store,1.0.2,24/11/2025,https://www.wiz.io/blog/shai-hulud-2-0-ongoing-supply-chain-attack#references-834
package,url-encode-decode@1.0.2,url-encode-decode,1.0.2,24/11/2025,https://www.wiz.io/blog/shai-hulud-2-0-ongoing-supply-chain-attack#references-835
package,use-unsaved-changes@1.0.9,use-unsaved-changes,1.0.9,24/11/2025,https://www.wiz.io/blog/shai-hulud-2-0-ongoing-supply-chain-attack#references-836
package,v-plausible@1.2.1,v-plausible,1.2.1,24/11/2025,https://www.wiz.io/blog/shai-hulud-2-0-ongoing-supply-chain-attack#references-837
package,valid-south-african-id@1.0.3,valid-south-african-id,1.0.3,24/11/2025,https://www.wiz.io/blog/shai-hulud-2-0-ongoing-supply-chain-attack#references-838
package,valuedex-sdk@3.0.5,valuedex-sdk,3.0.5,24/11/2025,https://www.wiz.io/blog/shai-hulud-2-0-ongoing-supply-chain-attack#references-839
package,vf-oss-template@1.0.4,vf-oss-template,1.0.4,24/11/2025,https://www.wiz.io/blog/shai-hulud-2-0-ongoing-supply-chain-attack#references-840
package,victoria-wallet-constants@0.1.1,victoria-wallet-constants,0.1.1,24/11/2025,https://www.wiz.io/blog/shai-hulud-2-0-ongoing-supply-chain-attack#references-841
package,victoria-wallet-core@0.1.1,victoria-wallet-core,0.1.1,24/11/2025,https://www.wiz.io/blog/shai-hulud-2-0-ongoing-supply-chain-attack#references-842
package,victoria-wallet-type@0.1.1,victoria-wallet-type,0.1.1,24/11/2025,https://www.wiz.io/blog/shai-hulud-2-0-ongoing-supply-chain-attack#references-843
package,victoria-wallet-utils@0.1.1,victoria-wallet-utils,0.1.1,24/11/2025,https://www.wiz.io/blog/shai-hulud-2-0-ongoing-supply-chain-attack#references-844
package,victoria-wallet-validator@0.1.1,victoria-wallet-validator,0.1.1,24/11/2025,https://www.wiz.io/blog/shai-hulud-2-0-ongoing-supply-chain-attack#references-845
package,victoriaxoaquyet-wallet-core@0.2.1,victoriaxoaquyet-wallet-core,0.2.1,24/11/2025,https://www.wiz.io/blog/shai-hulud-2-0-ongoing-supply-chain-attack#references-846
package,vite-plugin-httpfile@0.2.1,vite-plugin-httpfile,0.2.1,24/11/2025,https://www.wiz.io/blog/shai-hulud-2-0-ongoing-supply-chain-attack#references-847
package,vue-browserupdate-nuxt@1.0.5,vue-browserupdate-nuxt,1.0.5,24/11/2025,https://www.wiz.io/blog/shai-hulud-2-0-ongoing-supply-chain-attack#references-848
package,wallet-evm@0.3.2,wallet-evm,0.3.2,24/11/2025,https://www.wiz.io/blog/shai-hulud-2-0-ongoing-supply-chain-attack#references-849
package,wallet-type@0.1.1,wallet-type,0.1.1,24/11/2025,https://www.wiz.io/blog/shai-hulud-2-0-ongoing-supply-chain-attack#references-850
package,web-scraper-mcp@1.1.4,web-scraper-mcp,1.1.4,24/11/2025,https://www.wiz.io/blog/shai-hulud-2-0-ongoing-supply-chain-attack#references-851
package,web-types-htmx@0.1.1,web-types-htmx,0.1.1,24/11/2025,https://www.wiz.io/blog/shai-hulud-2-0-ongoing-supply-chain-attack#references-852
package,web-types-lit@0.1.1,web-types-lit,0.1.1,24/11/2025,https://www.wiz.io/blog/shai-hulud-2-0-ongoing-supply-chain-attack#references-853
package,webpack-loader-httpfile@0.2.1,webpack-loader-httpfile,0.2.1,24/11/2025,https://www.wiz.io/blog/shai-hulud-2-0-ongoing-supply-chain-attack#references-854
package,wellness-expert-ng-gallery@5.1.1,wellness-expert-ng-gallery,5.1.1,24/11/2025,https://www.wiz.io/blog/shai-hulud-2-0-ongoing-supply-chain-attack#references-855
package,wenk@1.0.10,wenk,1.0.10,24/11/2025,https://www.wiz.io/blog/shai-hulud-2-0-ongoing-supply-chain-attack#references-856
package,zapier-async-storage@1.0.3,zapier-async-storage,1.0.3,24/11/2025,https://www.wiz.io/blog/shai-hulud-2-0-ongoing-supply-chain-attack#references-857
package,zapier-platform-cli@18.0.4,zapier-platform-cli,18.0.4,24/11/2025,https://www.wiz.io/blog/shai-hulud-2-0-ongoing-supply-chain-attack#references-858
package,zapier-platform-core@18.0.4,zapier-platform-core,18.0.4,24/11/2025,https://www.wiz.io/blog/shai-hulud-2-0-ongoing-supply-chain-attack#references-859
package,zapier-platform-legacy-scripting-runner@4.0.3,zapier-platform-legacy-scripting-runner,4.0.3,24/11/2025,https://www.wiz.io/blog/shai-hulud-2-0-ongoing-supply-chain-attack#references-860
package,zapier-platform-schema@18.0.4,zapier-platform-schema,18.0.4,24/11/2025,https://www.wiz.io/blog/shai-hulud-2-0-ongoing-supply-chain-attack#references-861
package,zapier-scripts@7.8.4,zapier-scripts,7.8.4,24/11/2025,https://www.wiz.io/blog/shai-hulud-2-0-ongoing-supply-chain-attack#references-862
package,zuper-cli@1.0.1,zuper-cli,1.0.1,24/11/2025,https://www.wiz.io/blog/shai-hulud-2-0-ongoing-supply-chain-attack#references-863
package,zuper-sdk@1.0.57,zuper-sdk,1.0.57,24/11/2025,https://www.wiz.io/blog/shai-hulud-2-0-ongoing-supply-chain-attack#references-864
package,zuper-stream@2.0.9,zuper-stream,2.0.9,24/11/2025,https://www.wiz.io/blog/shai-hulud-2-0-ongoing-supply-chain-attack#references-865
package,@alexcolls/nuxt-socket.io@0.0.8,@alexcolls/nuxt-socket.io,0.0.8,24/11/2025,https://www.wiz.io/blog/shai-hulud-2-0-ongoing-supply-chain-attack#references-866
package,@alexcolls/nuxt-ux@0.6.2,@alexcolls/nuxt-ux,0.6.2,24/11/2025,https://www.wiz.io/blog/shai-hulud-2-0-ongoing-supply-chain-attack#references-867
package,@asyncapi/avro-schema-parser@3.0.26,@asyncapi/avro-schema-parser,3.0.26,24/11/2025,https://www.wiz.io/blog/shai-hulud-2-0-ongoing-supply-chain-attack#references-868
package,@asyncapi/bundler@0.6.6,@asyncapi/bundler,0.6.6,24/11/2025,https://www.wiz.io/blog/shai-hulud-2-0-ongoing-supply-chain-attack#references-869
package,@asyncapi/cli@4.1.2,@asyncapi/cli,4.1.2,24/11/2025,https://www.wiz.io/blog/shai-hulud-2-0-ongoing-supply-chain-attack#references-870
package,@asyncapi/converter@1.6.4,@asyncapi/converter,1.6.4,24/11/2025,https://www.wiz.io/blog/shai-hulud-2-0-ongoing-supply-chain-attack#references-871
package,@asyncapi/diff@0.5.2,@asyncapi/diff,0.5.2,24/11/2025,https://www.wiz.io/blog/shai-hulud-2-0-ongoing-supply-chain-attack#references-872
package,@asyncapi/dotnet-rabbitmq-template@1.0.1,@asyncapi/dotnet-rabbitmq-template,1.0.1,24/11/2025,https://www.wiz.io/blog/shai-hulud-2-0-ongoing-supply-chain-attack#references-873
package,@asyncapi/edavisualiser@1.2.1,@asyncapi/edavisualiser,1.2.1,24/11/2025,https://www.wiz.io/blog/shai-hulud-2-0-ongoing-supply-chain-attack#references-874
package,@asyncapi/generator@2.8.6,@asyncapi/generator,2.8.6,24/11/2025,https://www.wiz.io/blog/shai-hulud-2-0-ongoing-supply-chain-attack#references-875
package,@asyncapi/generator-components@0.3.3,@asyncapi/generator-components,0.3.3,24/11/2025,https://www.wiz.io/blog/shai-hulud-2-0-ongoing-supply-chain-attack#references-876
package,@asyncapi/generator-helpers@0.2.2,@asyncapi/generator-helpers,0.2.2,24/11/2025,https://www.wiz.io/blog/shai-hulud-2-0-ongoing-supply-chain-attack#references-877
package,@asyncapi/generator-react-sdk@1.1.4,@asyncapi/generator-react-sdk,1.1.4,24/11/2025,https://www.wiz.io/blog/shai-hulud-2-0-ongoing-supply-chain-attack#references-878
package,@asyncapi/go-watermill-template@0.2.76,@asyncapi/go-watermill-template,0.2.76,24/11/2025,https://www.wiz.io/blog/shai-hulud-2-0-ongoing-supply-chain-attack#references-879
package,@asyncapi/html-template@3.3.3,@asyncapi/html-template,3.3.3,24/11/2025,https://www.wiz.io/blog/shai-hulud-2-0-ongoing-supply-chain-attack#references-880
package,@asyncapi/java-spring-cloud-stream-template@0.13.6,@asyncapi/java-spring-cloud-stream-template,0.13.6,24/11/2025,https://www.wiz.io/blog/shai-hulud-2-0-ongoing-supply-chain-attack#references-881
package,@asyncapi/java-spring-template@1.6.1,@asyncapi/java-spring-template,1.6.1,24/11/2025,https://www.wiz.io/blog/shai-hulud-2-0-ongoing-supply-chain-attack#references-882
package,@asyncapi/java-template@0.3.5,@asyncapi/java-template,0.3.5,24/11/2025,https://www.wiz.io/blog/shai-hulud-2-0-ongoing-supply-chain-attack#references-883
package,@asyncapi/keeper@0.0.3,@asyncapi/keeper,0.0.3,24/11/2025,https://www.wiz.io/blog/shai-hulud-2-0-ongoing-supply-chain-attack#references-884
package,@asyncapi/markdown-template@1.6.9,@asyncapi/markdown-template,1.6.9,24/11/2025,https://www.wiz.io/blog/shai-hulud-2-0-ongoing-supply-chain-attack#references-885
package,@asyncapi/modelina@5.10.2,@asyncapi/modelina,5.10.2,24/11/2025,https://www.wiz.io/blog/shai-hulud-2-0-ongoing-supply-chain-attack#references-886
package,@asyncapi/modelina-cli@5.10.2,@asyncapi/modelina-cli,5.10.2,24/11/2025,https://www.wiz.io/blog/shai-hulud-2-0-ongoing-supply-chain-attack#references-887
package,@asyncapi/multi-parser@2.2.2,@asyncapi/multi-parser,2.2.2,24/11/2025,https://www.wiz.io/blog/shai-hulud-2-0-ongoing-supply-chain-attack#references-888
package,@asyncapi/nodejs-template@3.0.5,@asyncapi/nodejs-template,3.0.5,24/11/2025,https://www.wiz.io/blog/shai-hulud-2-0-ongoing-supply-chain-attack#references-889
package,@asyncapi/nodejs-ws-template@0.10.2,@asyncapi/nodejs-ws-template,0.10.2,24/11/2025,https://www.wiz.io/blog/shai-hulud-2-0-ongoing-supply-chain-attack#references-890
package,@asyncapi/nunjucks-filters@2.1.2,@asyncapi/nunjucks-filters,2.1.2,24/11/2025,https://www.wiz.io/blog/shai-hulud-2-0-ongoing-supply-chain-attack#references-891
package,@asyncapi/openapi-schema-parser@3.0.26,@asyncapi/openapi-schema-parser,3.0.26,24/11/2025,https://www.wiz.io/blog/shai-hulud-2-0-ongoing-supply-chain-attack#references-892
package,@asyncapi/optimizer@1.0.5,@asyncapi/optimizer,1.0.5,24/11/2025,https://www.wiz.io/blog/shai-hulud-2-0-ongoing-supply-chain-attack#references-893
package,@asyncapi/parser@3.4.2,@asyncapi/parser,3.4.2,24/11/2025,https://www.wiz.io/blog/shai-hulud-2-0-ongoing-supply-chain-attack#references-894
package,@asyncapi/php-template@0.1.2,@asyncapi/php-template,0.1.2,24/11/2025,https://www.wiz.io/blog/shai-hulud-2-0-ongoing-supply-chain-attack#references-895
package,@asyncapi/problem@1.0.1,@asyncapi/problem,1.0.1,24/11/2025,https://www.wiz.io/blog/shai-hulud-2-0-ongoing-supply-chain-attack#references-896
package,@asyncapi/protobuf-schema-parser@3.6.1,@asyncapi/protobuf-schema-parser,3.6.1,24/11/2025,https://www.wiz.io/blog/shai-hulud-2-0-ongoing-supply-chain-attack#references-897
package,@asyncapi/python-paho-template@0.2.14,@asyncapi/python-paho-template,0.2.14,24/11/2025,https://www.wiz.io/blog/shai-hulud-2-0-ongoing-supply-chain-attack#references-898
package,@asyncapi/react-component@2.6.6,@asyncapi/react-component,2.6.6,24/11/2025,https://www.wiz.io/blog/shai-hulud-2-0-ongoing-supply-chain-attack#references-899
package,@asyncapi/server-api@0.16.25,@asyncapi/server-api,0.16.25,24/11/2025,https://www.wiz.io/blog/shai-hulud-2-0-ongoing-supply-chain-attack#references-900
package,@asyncapi/specs@6.10.1,@asyncapi/specs,6.10.1,24/11/2025,https://www.wiz.io/blog/shai-hulud-2-0-ongoing-supply-chain-attack#references-901
package,@asyncapi/studio@1.0.2,@asyncapi/studio,1.0.2,24/11/2025,https://www.wiz.io/blog/shai-hulud-2-0-ongoing-supply-chain-attack#references-902
package,@asyncapi/web-component@2.6.6,@asyncapi/web-component,2.6.6,24/11/2025,https://www.wiz.io/blog/shai-hulud-2-0-ongoing-supply-chain-attack#references-903
package,@everreal/react-charts@2.0.1,@everreal/react-charts,2.0.1,24/11/2025,https://www.wiz.io/blog/shai-hulud-2-0-ongoing-supply-chain-attack#references-904
package,@everreal/validate-esmoduleinterop-imports@1.4.4,@everreal/validate-esmoduleinterop-imports,1.4.4,24/11/2025,https://www.wiz.io/blog/shai-hulud-2-0-ongoing-supply-chain-attack#references-905
package,@everreal/web-analytics@0.0.2,@everreal/web-analytics,0.0.2,24/11/2025,https://www.wiz.io/blog/shai-hulud-2-0-ongoing-supply-chain-attack#references-906
package,@ifelsedeveloper/protocol-contracts-svm-idl@0.1.3,@ifelsedeveloper/protocol-contracts-svm-idl,0.1.3,24/11/2025,https://www.wiz.io/blog/shai-hulud-2-0-ongoing-supply-chain-attack#references-907
package,@lessondesk/api-client@9.12.3,@lessondesk/api-client,9.12.3,24/11/2025,https://www.wiz.io/blog/shai-hulud-2-0-ongoing-supply-chain-attack#references-908
package,@lessondesk/schoolbus@5.2.3,@lessondesk/schoolbus,5.2.3,24/11/2025,https://www.wiz.io/blog/shai-hulud-2-0-ongoing-supply-chain-attack#references-909
package,@markvivanco/app-version-checker@1.0.1,@markvivanco/app-version-checker,1.0.1,24/11/2025,https://www.wiz.io/blog/shai-hulud-2-0-ongoing-supply-chain-attack#references-910
package,@mcp-use/cli@2.2.6,@mcp-use/cli,2.2.6,24/11/2025,https://www.wiz.io/blog/shai-hulud-2-0-ongoing-supply-chain-attack#references-911
package,@mcp-use/inspector@0.6.2,@mcp-use/inspector,0.6.2,24/11/2025,https://www.wiz.io/blog/shai-hulud-2-0-ongoing-supply-chain-attack#references-912
package,@mcp-use/mcp-use@1.0.1,@mcp-use/mcp-use,1.0.1,24/11/2025,https://www.wiz.io/blog/shai-hulud-2-0-ongoing-supply-chain-attack#references-913
package,@postman/aether-icons@2.23.3,@postman/aether-icons,2.23.3,24/11/2025,https://www.wiz.io/blog/shai-hulud-2-0-ongoing-supply-chain-attack#references-914
package,@postman/csv-parse@4.0.5,@postman/csv-parse,4.0.5,24/11/2025,https://www.wiz.io/blog/shai-hulud-2-0-ongoing-supply-chain-attack#references-915
package,@postman/final-node-keytar@7.9.1,@postman/final-node-keytar,7.9.1,24/11/2025,https://www.wiz.io/blog/shai-hulud-2-0-ongoing-supply-chain-attack#references-916
package,@postman/mcp-ui-client@5.5.3,@postman/mcp-ui-client,5.5.3,24/11/2025,https://www.wiz.io/blog/shai-hulud-2-0-ongoing-supply-chain-attack#references-917
package,@postman/node-keytar@7.9.5,@postman/node-keytar,7.9.5,24/11/2025,https://www.wiz.io/blog/shai-hulud-2-0-ongoing-supply-chain-attack#references-918
package,@postman/pm-bin-linux-x64@1.24.5,@postman/pm-bin-linux-x64,1.24.5,24/11/2025,https://www.wiz.io/blog/shai-hulud-2-0-ongoing-supply-chain-attack#references-919
package,@postman/pm-bin-macos-arm64@1.24.5,@postman/pm-bin-macos-arm64,1.24.5,24/11/2025,https://www.wiz.io/blog/shai-hulud-2-0-ongoing-supply-chain-attack#references-920
package,@postman/pm-bin-macos-x64@1.24.5,@postman/pm-bin-macos-x64,1.24.5,24/11/2025,https://www.wiz.io/blog/shai-hulud-2-0-ongoing-supply-chain-attack#references-921
package,@postman/pm-bin-windows-x64@1.24.5,@postman/pm-bin-windows-x64,1.24.5,24/11/2025,https://www.wiz.io/blog/shai-hulud-2-0-ongoing-supply-chain-attack#references-922
package,@postman/postman-collection-fork@4.3.5,@postman/postman-collection-fork,4.3.5,24/11/2025,https://www.wiz.io/blog/shai-hulud-2-0-ongoing-supply-chain-attack#references-923
package,@postman/postman-mcp-cli@1.0.5,@postman/postman-mcp-cli,1.0.5,24/11/2025,https://www.wiz.io/blog/shai-hulud-2-0-ongoing-supply-chain-attack#references-924
package,@postman/postman-mcp-server@2.4.10,@postman/postman-mcp-server,2.4.10,24/11/2025,https://www.wiz.io/blog/shai-hulud-2-0-ongoing-supply-chain-attack#references-925
package,@postman/pretty-ms@6.1.3,@postman/pretty-ms,6.1.3,24/11/2025,https://www.wiz.io/blog/shai-hulud-2-0-ongoing-supply-chain-attack#references-926
package,@postman/secret-scanner-wasm@2.1.3,@postman/secret-scanner-wasm,2.1.3,24/11/2025,https://www.wiz.io/blog/shai-hulud-2-0-ongoing-supply-chain-attack#references-927
package,@postman/tunnel-agent@0.6.7,@postman/tunnel-agent,0.6.7,24/11/2025,https://www.wiz.io/blog/shai-hulud-2-0-ongoing-supply-chain-attack#references-928
package,@postman/wdio-allure-reporter@0.0.8,@postman/wdio-allure-reporter,0.0.8,24/11/2025,https://www.wiz.io/blog/shai-hulud-2-0-ongoing-supply-chain-attack#references-929
package,@postman/wdio-junit-reporter@0.0.5,@postman/wdio-junit-reporter,0.0.5,24/11/2025,https://www.wiz.io/blog/shai-hulud-2-0-ongoing-supply-chain-attack#references-930
package,@tiaanduplessis/json@2.0.3,@tiaanduplessis/json,2.0.3,24/11/2025,https://www.wiz.io/blog/shai-hulud-2-0-ongoing-supply-chain-attack#references-931
package,@tiaanduplessis/react-progressbar@1.0.1,@tiaanduplessis/react-progressbar,1.0.1,24/11/2025,https://www.wiz.io/blog/shai-hulud-2-0-ongoing-supply-chain-attack#references-932
package,@varsityvibe/api-client@1.3.37,@varsityvibe/api-client,1.3.37,24/11/2025,https://www.wiz.io/blog/shai-hulud-2-0-ongoing-supply-chain-attack#references-933
package,@varsityvibe/validation-schemas@0.6.8,@varsityvibe/validation-schemas,0.6.8,24/11/2025,https://www.wiz.io/blog/shai-hulud-2-0-ongoing-supply-chain-attack#references-934
package,@voiceflow/alexa-types@2.15.61,@voiceflow/alexa-types,2.15.61,24/11/2025,https://www.wiz.io/blog/shai-hulud-2-0-ongoing-supply-chain-attack#references-935
package,@voiceflow/anthropic@0.4.5,@voiceflow/anthropic,0.4.5,24/11/2025,https://www.wiz.io/blog/shai-hulud-2-0-ongoing-supply-chain-attack#references-936
package,@voiceflow/api-sdk@3.28.58,@voiceflow/api-sdk,3.28.58,24/11/2025,https://www.wiz.io/blog/shai-hulud-2-0-ongoing-supply-chain-attack#references-937
package,@voiceflow/backend-utils@5.0.2,@voiceflow/backend-utils,5.0.2,24/11/2025,https://www.wiz.io/blog/shai-hulud-2-0-ongoing-supply-chain-attack#references-938
package,@voiceflow/base-types@2.136.2,@voiceflow/base-types,2.136.2,24/11/2025,https://www.wiz.io/blog/shai-hulud-2-0-ongoing-supply-chain-attack#references-939
package,@voiceflow/body-parser@1.21.2,@voiceflow/body-parser,1.21.2,24/11/2025,https://www.wiz.io/blog/shai-hulud-2-0-ongoing-supply-chain-attack#references-940
package,@voiceflow/chat-types@2.14.58,@voiceflow/chat-types,2.14.58,24/11/2025,https://www.wiz.io/blog/shai-hulud-2-0-ongoing-supply-chain-attack#references-941
package,@voiceflow/circleci-config-sdk-orb-import@0.2.2,@voiceflow/circleci-config-sdk-orb-import,0.2.2,24/11/2025,https://www.wiz.io/blog/shai-hulud-2-0-ongoing-supply-chain-attack#references-942
package,@voiceflow/commitlint-config@2.6.1,@voiceflow/commitlint-config,2.6.1,24/11/2025,https://www.wiz.io/blog/shai-hulud-2-0-ongoing-supply-chain-attack#references-943
package,@voiceflow/common@8.9.2,@voiceflow/common,8.9.2,24/11/2025,https://www.wiz.io/blog/shai-hulud-2-0-ongoing-supply-chain-attack#references-944
package,@voiceflow/default-prompt-wrappers@1.7.3,@voiceflow/default-prompt-wrappers,1.7.3,24/11/2025,https://www.wiz.io/blog/shai-hulud-2-0-ongoing-supply-chain-attack#references-945
package,@voiceflow/dependency-cruiser-config@1.8.12,@voiceflow/dependency-cruiser-config,1.8.12,24/11/2025,https://www.wiz.io/blog/shai-hulud-2-0-ongoing-supply-chain-attack#references-946
package,@voiceflow/dtos-interact@1.40.1,@voiceflow/dtos-interact,1.40.1,24/11/2025,https://www.wiz.io/blog/shai-hulud-2-0-ongoing-supply-chain-attack#references-947
package,@voiceflow/encryption@0.3.3,@voiceflow/encryption,0.3.3,24/11/2025,https://www.wiz.io/blog/shai-hulud-2-0-ongoing-supply-chain-attack#references-948
package,@voiceflow/eslint-config@7.16.5,@voiceflow/eslint-config,7.16.5,24/11/2025,https://www.wiz.io/blog/shai-hulud-2-0-ongoing-supply-chain-attack#references-949
package,@voiceflow/eslint-plugin@1.6.1,@voiceflow/eslint-plugin,1.6.1,24/11/2025,https://www.wiz.io/blog/shai-hulud-2-0-ongoing-supply-chain-attack#references-950
package,@voiceflow/exception@1.10.2,@voiceflow/exception,1.10.2,24/11/2025,https://www.wiz.io/blog/shai-hulud-2-0-ongoing-supply-chain-attack#references-951
package,@voiceflow/fetch@1.11.2,@voiceflow/fetch,1.11.2,24/11/2025,https://www.wiz.io/blog/shai-hulud-2-0-ongoing-supply-chain-attack#references-952
package,@voiceflow/general-types@3.2.23,@voiceflow/general-types,3.2.23,24/11/2025,https://www.wiz.io/blog/shai-hulud-2-0-ongoing-supply-chain-attack#references-953
package,@voiceflow/git-branch-check@1.4.4,@voiceflow/git-branch-check,1.4.4,24/11/2025,https://www.wiz.io/blog/shai-hulud-2-0-ongoing-supply-chain-attack#references-954
package,@voiceflow/google-dfes-types@2.17.13,@voiceflow/google-dfes-types,2.17.13,24/11/2025,https://www.wiz.io/blog/shai-hulud-2-0-ongoing-supply-chain-attack#references-955
package,@voiceflow/google-types@2.21.13,@voiceflow/google-types,2.21.13,24/11/2025,https://www.wiz.io/blog/shai-hulud-2-0-ongoing-supply-chain-attack#references-956
package,@voiceflow/husky-config@1.3.1,@voiceflow/husky-config,1.3.1,24/11/2025,https://www.wiz.io/blog/shai-hulud-2-0-ongoing-supply-chain-attack#references-957
package,@voiceflow/logger@2.4.2,@voiceflow/logger,2.4.2,24/11/2025,https://www.wiz.io/blog/shai-hulud-2-0-ongoing-supply-chain-attack#references-958
package,@voiceflow/metrics@1.5.1,@voiceflow/metrics,1.5.1,24/11/2025,https://www.wiz.io/blog/shai-hulud-2-0-ongoing-supply-chain-attack#references-959
package,@voiceflow/natural-language-commander@0.5.3,@voiceflow/natural-language-commander,0.5.3,24/11/2025,https://www.wiz.io/blog/shai-hulud-2-0-ongoing-supply-chain-attack#references-960
package,@voiceflow/nestjs-common@2.75.2,@voiceflow/nestjs-common,2.75.2,24/11/2025,https://www.wiz.io/blog/shai-hulud-2-0-ongoing-supply-chain-attack#references-961
package,@voiceflow/nestjs-mongodb@1.3.1,@voiceflow/nestjs-mongodb,1.3.1,24/11/2025,https://www.wiz.io/blog/shai-hulud-2-0-ongoing-supply-chain-attack#references-962
package,@voiceflow/nestjs-rate-limit@1.3.3,@voiceflow/nestjs-rate-limit,1.3.3,24/11/2025,https://www.wiz.io/blog/shai-hulud-2-0-ongoing-supply-chain-attack#references-963
package,@voiceflow/nestjs-redis@1.3.1,@voiceflow/nestjs-redis,1.3.1,24/11/2025,https://www.wiz.io/blog/shai-hulud-2-0-ongoing-supply-chain-attack#references-964
package,@voiceflow/nestjs-timeout@1.3.1,@voiceflow/nestjs-timeout,1.3.1,24/11/2025,https://www.wiz.io/blog/shai-hulud-2-0-ongoing-supply-chain-attack#references-965
package,@voiceflow/npm-package-json-lint-config@1.1.1,@voiceflow/npm-package-json-lint-config,1.1.1,24/11/2025,https://www.wiz.io/blog/shai-hulud-2-0-ongoing-supply-chain-attack#references-966
package,@voiceflow/openai@3.2.2,@voiceflow/openai,3.2.2,24/11/2025,https://www.wiz.io/blog/shai-hulud-2-0-ongoing-supply-chain-attack#references-967
package,@voiceflow/pino@6.11.3,@voiceflow/pino,6.11.3,24/11/2025,https://www.wiz.io/blog/shai-hulud-2-0-ongoing-supply-chain-attack#references-968
package,@voiceflow/pino-pretty@4.4.2,@voiceflow/pino-pretty,4.4.2,24/11/2025,https://www.wiz.io/blog/shai-hulud-2-0-ongoing-supply-chain-attack#references-969
package,@voiceflow/prettier-config@1.10.2,@voiceflow/prettier-config,1.10.2,24/11/2025,https://www.wiz.io/blog/shai-hulud-2-0-ongoing-supply-chain-attack#references-970
package,@voiceflow/react-chat@1.65.4,@voiceflow/react-chat,1.65.4,24/11/2025,https://www.wiz.io/blog/shai-hulud-2-0-ongoing-supply-chain-attack#references-971
